provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_upload,connection_type,hso_provider,Price
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16844,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16870,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16877,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15358,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15853,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16374,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,19522,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16373,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16319,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,19539,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15359,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15341,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16249,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16433,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16145,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16153,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16342,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,19472,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16151,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16130,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16114,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16347,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16254,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15860,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16001,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15828,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16214,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15362,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15857,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16258,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15864,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,19562,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16360,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,17772,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,17777,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16686,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,17856,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15364,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15329,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,17886,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16443,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,15870,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,16262,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29030,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29135,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29322,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29356,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29047,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29349,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29385,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29067,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29718,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29071,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29170,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29169,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29054,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29160,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,29112,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79311,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75561,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77083,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76058,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76049,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79001,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79312,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77514,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79714,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75550,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79313,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79502,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75835,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76623,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75165,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75554,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75630,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75412,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79504,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79718,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75631,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77831,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79505,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79506,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76626,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75102,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76627,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75417,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75928,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76255,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79005,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79009,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79010,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76628,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75929,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75930,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79316,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75831,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75833,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75932,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76519,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76631,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79013,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79018,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76632,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79226,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79240,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75426,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79019,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79510,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75938,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75979,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75980,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76635,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76636,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79730,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76638,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76035,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79322,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76443,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75760,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75964,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75638,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79022,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79024,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,76639,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75559,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75154,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79323,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75435,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75436,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79027,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79230,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75560,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75566,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79029,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77578,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75839,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75801,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79233,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79838,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79836,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75859,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75855,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,75948,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79034,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,79733,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77477,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77407,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77479,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,77478,,windstream,
